currImg,x,y,cond
222,74.76376494,44.63070534,size
222,32.10375675,36.33921737,size
222,49.3491882,54.01650322,size
222,61.95978026,43.99685811,size
222,73.27437564,41.789579,size
222,36.54615423,59.60734499,size
222,46.86891052,62.78415044,size
222,66.23721018,59.93334066,size
222,64.43464675,57.14691819,size
222,53.1290308,82.89504455,size
222,68.95850131,46.48539622,size
222,47.49581402,55.45612317,size
222,72.18512363,28.09691286,size
222,47.24346823,65.82674755,size
222,47.93378156,43.629711,size
222,54.03892949,37.0733651,size
222,60.84489976,66.4824533,size
222,72.89538287,57.70366797,size
222,40.29639078,50.29566833,size
222,70.11098119,56.44891098,size
222,84.49966397,56.44777678,size
222,41.86312635,61.65748047,size
222,57.15247582,71.75853957,size
222,50.58163912,32.70211262,color
222,58.07409236,47.4464399,color
222,58.28626532,41.15539831,color
222,62.00360187,38.11252454,color
222,55.90258195,40.6418088,color
222,60.30672359,58.533393,color
222,21.68743844,88.0995745,color
222,54.12503971,54.55976121,color
222,48.89360244,75.92234372,color
222,61.84955029,59.3759612,color
222,45.05901053,34.62810549,color
222,48.81652731,51.52095591,color
222,58.44498205,19.01747283,color
222,28.65671394,48.02226951,color
222,72.76970475,59.07535474,color
222,58.4361098,54.66460585,color
222,50.52339303,36.2068232,color
222,72.67750511,62.86812034,color
222,62.73605402,19.5183148,color
222,50.11074994,55.68412213,color
222,65.73038206,43.64967567,color
222,45.17862542,65.42303751,color
222,55.83839027,51.72219886,color
222,77.93727713,44.04109981,color
222,38.8275339,34.23073822,color
222,69.54642548,43.52863021,color
222,49.47480729,45.45886707,color
222,73.52022104,49.00641413,color
222,49.29315102,49.65733816,color
222,57.14175374,61.8641776,color
222,38.39799097,43.29363523,pulse
222,33.47017647,42.59713603,pulse
222,56.17401643,37.63624527,pulse
222,41.35410295,78.48122969,pulse
222,40.8123952,70.74813006,pulse
222,34.76380791,35.31026022,pulse
222,53.56751404,50.90072054,pulse
222,35.67025286,48.70347846,pulse
222,6.427406477,54.60994999,pulse
222,55.1188511,44.90474484,pulse
222,57.77429487,32.80411021,pulse
222,24.97664942,56.07254194,pulse
222,52.26970348,70.46669184,pulse
222,38.57666167,30.459341,pulse
222,55.84041451,79.11851903,pulse
222,29.81176295,53.36891603,pulse
222,44.35015031,15.15904498,pulse
222,46.76126418,62.87194015,pulse
222,83.01675653,13.77368375,pulse
222,41.97270397,55.36255449,pulse
222,64.87989252,39.14218661,pulse
222,27.3706979,77.8402156,pulse
222,43.51558423,76.47932679,pulse
222,53.12092825,50.21917771,pulse
222,40.41172124,52.76301993,pulse
222,61.26756981,21.377318,pulse
222,62.1066068,35.44588244,pulse
222,49.91318844,67.04692208,pulse
222,36.83352404,45.80567333,pulse
222,37.1015342,54.8770772,pulse
223,55.42399721,73.26213436,size
223,77.30512902,61.72653348,size
223,45.01200407,55.64672055,size
223,63.6596857,57.3446927,size
223,32.52084564,54.29846163,size
223,73.35330281,46.90490405,size
223,51.27716092,62.2071435,size
223,58.73186923,16.01757178,size
223,55.54598249,68.37517149,size
223,78.28444484,85.17289302,size
223,59.61851593,58.44713221,size
223,53.85902652,97.41866582,size
223,65.84726159,42.34580232,size
223,87.54711448,20.64046525,size
223,54.58781277,65.60540125,size
223,67.79880877,38.7639689,size
223,43.74102047,41.40633654,size
223,23.88242472,48.78328237,size
223,69.07099472,44.89992104,size
223,50.026011,69.28391939,size
223,54.80431689,69.31878689,size
223,59.834621,67.50985464,size
223,76.69301637,68.89057674,size
223,64.73225899,58.60870615,size
223,69.39122178,62.58219538,size
223,33.82925667,64.16805599,size
223,59.96758059,56.59560798,size
223,60.71577013,58.7936008,size
223,42.38594723,60.29055817,size
223,63.8906753,65.35549987,size
223,43.46034448,39.03001899,color
223,72.6602968,48.83006409,color
223,77.02447181,40.17540682,color
223,69.47415872,44.12245462,color
223,72.64910016,31.99536935,color
223,59.88537475,47.97279049,color
223,91.4156612,36.14036198,color
223,76.42505562,58.06517561,color
223,66.18545043,64.86002494,color
223,74.8452181,59.41406019,color
223,65.0902017,62.36473468,color
223,47.18194549,52.80419367,color
223,69.96888595,53.02245325,color
223,81.14348227,41.08292198,color
223,64.76561675,50.76552668,color
223,35.12115161,35.31736363,color
223,75.00548701,39.16943888,color
223,60.98111077,78.32983638,color
223,79.90791712,46.65094804,color
223,63.19776275,35.51385685,color
223,50.00021917,61.21482523,color
223,57.70282207,46.86994863,color
223,73.11155366,34.68157725,color
223,60.86622176,24.91009263,color
223,31.97428634,75.2773618,color
223,77.32855411,43.05940458,color
223,74.7562871,44.99835161,color
223,40.73645707,84.95568564,color
223,72.99286995,7.664503857,color
223,60.9276189,39.02489527,color
223,37.08206404,48.31946521,pulse
223,51.32903874,40.59224826,pulse
223,41.13384773,22.48511487,pulse
223,55.71460653,31.85227029,pulse
223,69.83834408,42.41926315,pulse
223,43.74026148,36.23913391,pulse
223,29.99827179,24.38027032,pulse
223,62.69041908,40.73080377,pulse
223,70.43251765,30.03355374,pulse
223,65.46293312,29.5124222,pulse
223,36.56906661,29.3995454,pulse
223,48.47751097,42.83895253,pulse
223,58.09452532,30.39108619,pulse
223,58.7648153,33.00609587,pulse
223,43.35254134,42.9034241,pulse
223,67.59611227,21.9975657,pulse
223,76.69283399,45.41701037,pulse
223,62.12172067,60.50490998,pulse
223,63.60246514,27.95979887,pulse
223,68.05994823,32.34424185,pulse
223,32.86396412,43.24810808,pulse
223,22.93439439,36.61873721,pulse
223,32.95308068,44.53863768,pulse
223,65.34050034,49.27718379,pulse
223,50.57520323,19.31754821,pulse
223,41.07340042,50.9968445,pulse
223,43.62796697,40.01155092,pulse
223,62.94252108,32.31848648,pulse
223,47.21221742,46.33579542,pulse
223,35.78854151,38.70695622,pulse
224,35.5653734,66.70199646,size
224,22.64903184,36.00983869,size
224,41.02808552,38.29991324,size
224,8.16049308,66.1026273,size
224,63.45039728,69.92882303,size
224,24.0277357,56.22619506,size
224,49.67069955,45.78132933,size
224,58.89867742,55.77173217,size
224,31.10327433,50.39382836,size
224,29.17083991,67.25357214,size
224,4.419284886,63.39003401,size
224,41.52216845,28.48089209,size
224,20.97094308,57.33492757,size
224,25.87269476,46.9882919,size
224,48.26704574,50.20940439,size
224,50.41366414,72.90610486,size
224,12.6029104,46.16029724,size
224,65.0214952,63.26768795,size
224,22.67993147,62.45260265,size
224,28.1010582,65.4106262,size
224,63.73237366,60.65527077,size
224,45.23185133,36.87600332,size
224,28.72377323,36.63147416,size
224,56.974617,71.44535703,size
224,54.07648641,39.43970043,size
224,29.6082836,70.41397174,size
224,48.10018132,38.30668067,size
224,21.88901922,48.02988553,size
224,52.78754564,51.97979942,size
224,41.91930613,71.41210848,size
224,38.82419508,38.92427947,color
224,46.83597435,63.00887733,color
224,43.31665372,52.29364142,color
224,20.53673853,69.79261099,color
224,59.60555986,41.20102777,color
224,45.87119795,17.57779621,color
224,77.04327287,45.12593338,color
224,51.3003633,66.71869342,color
224,22.96978221,49.75611763,color
224,46.86518439,78.1693241,color
224,48.42534303,69.76977934,color
224,28.4614723,74.12475967,color
224,35.75550463,47.88855739,color
224,54.34520557,35.75806467,color
224,60.15885676,71.62901647,color
224,17.71652615,27.28518846,color
224,46.80936784,58.98402434,color
224,27.12920748,19.62894676,color
224,17.72209302,43.2025786,color
224,43.2447757,23.22520448,color
224,19.87128037,33.35201118,color
224,57.81186014,55.39733266,color
224,17.35095001,60.74676017,color
224,40.35539194,50.18960255,color
224,56.38209152,70.99804241,color
224,27.32151321,49.64292777,color
224,28.32432645,67.62942043,color
224,45.61540884,57.1505399,color
224,36.49409972,32.49185966,color
224,41.59415644,42.09198999,color
224,55.25633027,55.13275968,pulse
224,43.11263802,32.74669822,pulse
224,81.82181066,29.42580041,pulse
224,82.08121228,39.18335743,pulse
224,54.31462197,21.48297608,pulse
224,26.75358271,51.1476085,pulse
224,39.66763974,30.25972591,pulse
224,50.42555833,46.16365259,pulse
224,33.79475001,45.50283327,pulse
224,58.1895815,14.41834524,pulse
224,54.03489041,19.85183193,pulse
224,52.94238269,6.323657507,pulse
224,51.3299856,31.80128335,pulse
224,62.27632676,41.61369627,pulse
224,13.34902645,23.36332871,pulse
224,64.11183742,19.00513873,pulse
224,64.09240429,73.29316669,pulse
224,72.4662286,14.83493302,pulse
224,30.67530063,36.07369259,pulse
224,76.11178105,46.43087742,pulse
224,96.43338966,21.79880341,pulse
224,48.26275301,36.354227,pulse
224,69.51096575,25.96339168,pulse
224,61.98703114,42.8722877,pulse
224,92.2417217,49.60852688,pulse
224,42.76082662,42.38738505,pulse
224,54.94245488,49.56851385,pulse
224,47.95279112,66.05870401,pulse
224,40.72118438,5.153470913,pulse
224,60.1162475,43.5812094,pulse
225,75.98589625,41.59332095,size
225,50.10136573,80.02346672,size
225,68.00035137,58.83826081,size
225,71.21276938,71.65451682,size
225,22.10830744,64.30358027,size
225,59.61293767,62.77151099,size
225,39.11448705,53.38735008,size
225,64.56296198,66.72346613,size
225,49.42709889,39.0837757,size
225,76.52438591,70.26575097,size
225,55.22285501,89.21848908,size
225,76.05614988,55.49486419,size
225,42.74209685,66.96448847,size
225,78.69765131,78.875839,size
225,46.91522344,87.0059027,size
225,40.30772095,44.68364123,size
225,66.476802,58.81752887,size
225,64.44806303,61.78563135,size
225,61.50351585,52.10643578,size
225,43.7669169,64.81237745,size
225,61.93416291,51.96639864,size
225,41.1985145,60.29460968,size
225,62.9823183,83.98757337,size
225,86.8215766,75.89102885,size
225,65.27978525,49.95559156,size
225,90.15055222,67.94485296,size
225,64.33114261,71.18970203,size
225,69.50440143,61.10174144,size
225,39.93387096,69.41069142,size
225,74.73276483,39.97436765,size
225,23.28355951,63.88849774,color
225,25.14237765,44.11968423,color
225,42.10802589,52.5580213,color
225,63.5497644,39.89952581,color
225,24.3440617,38.99850989,color
225,61.8822212,23.73889619,color
225,27.67395576,60.58003887,color
225,16.43570325,51.67810557,color
225,49.25807411,28.26329614,color
225,72.79243731,41.78485101,color
225,18.43627789,32.77325499,color
225,47.32115307,43.46395896,color
225,20.12990086,52.37147673,color
225,49.56773723,63.82828666,color
225,52.95066226,35.71899219,color
225,45.92539065,47.73337372,color
225,64.36656443,50.87271416,color
225,44.70369763,55.21568802,color
225,59.31540335,43.68182947,color
225,26.4106961,54.1183668,color
225,46.26761723,50.69472198,color
225,51.32065237,40.5228051,color
225,36.35114607,42.5873968,color
225,22.85690642,25.47159566,color
225,52.98076567,42.85506017,color
225,34.3832582,32.61201976,color
225,50.92063553,38.64976778,color
225,25.72385384,59.45766821,color
225,35.93885984,43.41710925,color
225,48.7745057,33.62511971,color
225,35.72504268,72.87388831,pulse
225,14.28412379,50.3568174,pulse
225,49.59698906,45.41721569,pulse
225,66.74670567,23.63888692,pulse
225,24.78070302,41.05240534,pulse
225,42.46340086,34.94868371,pulse
225,17.54267816,50.6331537,pulse
225,57.95450096,94.1721104,pulse
225,37.23229536,43.58608018,pulse
225,48.56116038,48.24898705,pulse
225,35.80223558,34.06114644,pulse
225,61.62553717,56.52697729,pulse
225,26.04617413,48.86713598,pulse
225,53.04625959,46.57523616,pulse
225,41.94055759,33.59698632,pulse
225,47.37636437,34.09342013,pulse
225,20.87068907,43.34532207,pulse
225,48.01251014,27.83714731,pulse
225,43.38932546,57.30108637,pulse
225,54.49477968,54.93292651,pulse
225,28.91774641,43.61312869,pulse
225,35.41743838,33.93486607,pulse
225,48.77067974,69.02611648,pulse
225,45.70778764,46.31140996,pulse
225,49.85341617,52.61044293,pulse
225,26.64111437,34.21547087,pulse
225,40.94685411,53.80908146,pulse
225,45.23098516,62.19023423,pulse
225,60.57545526,51.54369902,pulse
225,55.85632248,34.76001631,pulse
226,26.22498423,70.89013603,size
226,57.9919634,92.30516385,size
226,20.666181,69.52717895,size
226,43.96348448,74.55625103,size
226,41.1235539,79.66873596,size
226,40.96527144,96.0077012,size
226,63.85811915,59.04697681,size
226,50.03204297,48.16465525,size
226,60.82683414,75.70614117,size
226,51.32315952,70.25191183,size
226,70.78515004,37.88342294,size
226,55.69404752,53.90120645,size
226,45.31778874,69.87372918,size
226,58.07697972,57.29022927,size
226,62.57801233,98.60008123,size
226,40.40820263,66.7189832,size
226,44.69651745,76.99722697,size
226,29.70377106,54.99067421,size
226,63.0591515,60.53884118,size
226,37.23539814,80.695132,size
226,36.76548386,62.98712029,size
226,36.28905276,79.40826797,size
226,42.03031529,62.6833173,size
226,45.97829753,87.86494723,size
226,62.02209376,84.54522021,size
226,59.11287985,67.51295006,size
226,46.43291318,72.19607277,size
226,53.01162957,55.07509102,size
226,57.49032646,59.35912571,size
226,39.49682708,49.91445675,size
226,41.26811319,60.08645042,color
226,55.67696963,52.27751513,color
226,19.60595433,49.60839398,color
226,26.68394687,51.42017002,color
226,31.40501997,32.49092047,color
226,66.59209863,67.76535129,color
226,34.25479805,64.03093711,color
226,37.84047137,54.95936258,color
226,30.06815793,21.36397036,color
226,39.66480955,41.46785343,color
226,34.92332356,4.653994269,color
226,49.17540035,53.4616191,color
226,47.53433867,58.15569951,color
226,32.99753367,52.22406678,color
226,42.00221017,58.98132161,color
226,20.53567474,67.2221173,color
226,47.3551632,70.0010508,color
226,14.83996838,59.58444588,color
226,20.5949879,48.09629684,color
226,47.36042569,28.35808083,color
226,40.76152091,72.7334609,color
226,1.605364182,30.13338929,color
226,28.13781554,58.04598188,color
226,35.19507782,51.67961814,color
226,35.81531535,31.07884709,color
226,40.94274827,48.9172696,color
226,33.33822327,48.4108819,color
226,47.64049765,49.94622117,color
226,52.14322586,46.93216916,color
226,51.68882963,40.9314474,color
226,69.26630296,43.52502538,pulse
226,42.5748009,28.45951118,pulse
226,54.27614334,55.38870771,pulse
226,51.05600036,50.55030941,pulse
226,43.97227599,52.65440846,pulse
226,71.28686374,51.97620936,pulse
226,77.45154906,59.52989336,pulse
226,69.95496145,43.23238425,pulse
226,60.07828506,66.08944631,pulse
226,57.09002956,59.65093108,pulse
226,38.52949119,77.72929018,pulse
226,59.45138209,53.80437701,pulse
226,59.47035966,44.87246435,pulse
226,73.30573966,69.52574403,pulse
226,63.68169289,62.06345355,pulse
226,50.28927153,75.93743658,pulse
226,32.82485375,54.35428573,pulse
226,45.10648813,72.09481275,pulse
226,89.10276174,70.48664061,pulse
226,59.07577613,47.39742564,pulse
226,61.79948884,51.58835479,pulse
226,46.18012688,61.41914633,pulse
226,79.81623768,79.25771033,pulse
226,68.57744573,62.71897463,pulse
226,56.02535181,65.41381846,pulse
226,57.02384981,60.89534161,pulse
226,57.79381972,83.06804685,pulse
226,61.26373903,52.93202988,pulse
226,37.48938566,83.63601228,pulse
226,67.53214878,68.30443794,pulse
227,46.70573442,38.86418425,size
227,25.98444819,50.95752388,size
227,35.42564607,22.22717024,size
227,35.61560518,43.7871879,size
227,40.42479524,61.2560266,size
227,18.31011049,41.37571565,size
227,53.74950186,48.66801969,size
227,35.36359576,42.02042063,size
227,49.14512917,51.00980763,size
227,42.15956003,39.56032998,size
227,26.8705974,32.1479915,size
227,47.8558414,39.62973106,size
227,28.68418026,32.48667947,size
227,46.16838345,27.98523372,size
227,31.81440499,25.72739102,size
227,52.96010766,35.97656553,size
227,34.65742017,54.36881587,size
227,57.90028049,32.58409595,size
227,8.990557833,37.13676372,size
227,31.29944682,30.5726362,size
227,67.25347365,32.90136011,size
227,48.00900333,37.55189964,size
227,52.73098119,38.34342258,size
227,51.0143332,28.03646362,size
227,48.78524363,63.27448825,size
227,49.57782667,27.24700017,size
227,48.96585023,0,size
227,60.1358335,3.910754782,size
227,66.53399474,41.13695707,size
227,38.12928058,39.95592565,size
227,41.75287366,61.03515291,color
227,59.86840091,33.61017382,color
227,26.9230623,69.22265679,color
227,31.69599236,44.43591556,color
227,42.86921761,55.14011048,color
227,7.041284324,40.08683481,color
227,15.2807473,39.95917087,color
227,12.50803063,60.94815497,color
227,26.49799948,42.11008845,color
227,45.34150088,39.65584108,color
227,19.02523611,50.10724188,color
227,36.7148267,52.32405213,color
227,33.24945506,65.84886771,color
227,28.42209136,13.8965335,color
227,47.45891538,45.95054617,color
227,49.42263089,44.046391,color
227,26.42594769,32.86687371,color
227,14.17096393,62.39030176,color
227,18.00332239,15.94239861,color
227,26.30055263,50.27161161,color
227,21.98492441,66.88903439,color
227,53.70004255,48.99585156,color
227,34.75899603,27.23341973,color
227,31.71528948,58.68597696,color
227,40.0180651,46.97980273,color
227,39.55921163,57.89578818,color
227,29.76787664,45.06701005,color
227,24.12553403,50.61069358,color
227,40.42738769,26.12590821,color
227,19.65701251,60.68408961,color
227,34.88928679,35.93576057,pulse
227,55.43809832,48.6714304,pulse
227,14.48649898,33.26039019,pulse
227,53.18751506,29.6591104,pulse
227,27.92726836,52.74027679,pulse
227,36.63129397,17.47212681,pulse
227,19.47130113,31.96906119,pulse
227,40.52554822,63.51154601,pulse
227,50.37458584,40.12259509,pulse
227,33.83822674,43.08746093,pulse
227,46.75289947,34.36985605,pulse
227,32.17914789,35.43466831,pulse
227,47.99528991,16.74952266,pulse
227,33.81386329,38.13101275,pulse
227,41.14718196,30.070504,pulse
227,21.04810006,56.05500062,pulse
227,44.8418667,60.88959395,pulse
227,44.32427432,62.25387629,pulse
227,28.84022486,40.70546849,pulse
227,31.47386919,30.50349695,pulse
227,49.85614799,16.46227264,pulse
227,35.84686969,34.78068466,pulse
227,40.04267157,30.72434652,pulse
227,50.97370931,71.12553604,pulse
227,49.22917901,37.159662,pulse
227,53.56802135,27.01601208,pulse
227,43.66688259,44.10555129,pulse
227,68.47303291,41.91391886,pulse
227,70.44017561,21.94502789,pulse
227,34.06410591,47.93123746,pulse
228,39.63801484,48.56772515,size
228,58.101378,53.3078603,size
228,46.08969361,59.48217736,size
228,35.55445401,74.96472447,size
228,48.14049986,54.79684955,size
228,45.77707488,56.22853576,size
228,60.01396649,47.19242408,size
228,47.86881428,53.94193144,size
228,59.90347944,92.92285736,size
228,44.16228755,52.18017514,size
228,54.72926556,62.61400018,size
228,56.58286082,71.17756162,size
228,44.65740438,46.61689924,size
228,32.23336672,19.49103483,size
228,46.6832868,61.67516838,size
228,65.46467783,65.73441942,size
228,63.27708603,64.22753809,size
228,54.81779236,71.76801228,size
228,53.7466393,69.27169053,size
228,69.78803619,79.80848393,size
228,37.69952429,71.4437675,size
228,24.144971,76.36444926,size
228,57.36057176,33.86347868,size
228,45.27816511,71.78719912,size
228,70.36641773,85.63006358,size
228,30.72648653,78.30824176,size
228,44.61780561,61.72474476,size
228,49.58783988,73.12394292,size
228,73.81736278,64.53345416,size
228,53.610936,69.60655171,size
228,60.86322375,53.16096602,color
228,80.24282296,46.92472677,color
228,84.32683591,45.21055328,color
228,71.79959328,31.26080418,color
228,67.84673929,50.49290358,color
228,69.05649349,20.62469307,color
228,50.16389716,15.06335053,color
228,73.59404552,38.17200071,color
228,84.63256607,51.30527183,color
228,75.85994027,26.89736013,color
228,77.4509706,31.94027687,color
228,78.43462519,21.25204245,color
228,67.09321173,13.25093587,color
228,75.57645959,35.9164689,color
228,51.0840332,40.47110953,color
228,91.20341488,24.19307257,color
228,76.11158905,14.64476157,color
228,100,29.82082697,color
228,65.13438815,48.92888053,color
228,67.4852966,50.8530421,color
228,63.87015322,72.34379634,color
228,71.09583855,51.90867704,color
228,59.69083568,65.02855415,color
228,71.20432803,41.72648042,color
228,100,48.40211073,color
228,80.92263071,49.62175944,color
228,68.09248404,31.4152377,color
228,69.36953481,37.99415633,color
228,71.7635943,20.4004014,color
228,60.83997924,58.77322091,color
228,38.7871744,37.63492536,pulse
228,54.7055135,51.15945238,pulse
228,37.22728418,12.54963068,pulse
228,45.50765777,31.66483847,pulse
228,34.17639804,23.37993354,pulse
228,62.83240033,22.20040746,pulse
228,36.28915017,22.31413235,pulse
228,23.55093633,36.3440654,pulse
228,45.36297003,56.04808888,pulse
228,41.48887336,46.31266093,pulse
228,59.76614988,63.36206541,pulse
228,68.50404782,16.04221022,pulse
228,49.71353152,29.35741022,pulse
228,64.71594478,42.70306079,pulse
228,50.09196761,17.66198261,pulse
228,56.96205009,54.60700115,pulse
228,54.51578472,16.43088918,pulse
228,32.19634288,62.9206127,pulse
228,71.39943601,43.63666862,pulse
228,42.77682369,18.10508981,pulse
228,47.70092064,28.9755524,pulse
228,27.65628944,32.63982869,pulse
228,71.88213325,22.4815614,pulse
228,64.83732685,19.04359769,pulse
228,33.69706624,13.86841621,pulse
228,75.6865035,30.0249556,pulse
228,44.92591645,29.21153733,pulse
228,35.51063752,29.69334185,pulse
228,39.02127432,40.88655744,pulse
228,58.82048613,28.5896463,pulse
229,68.62515174,38.7762831,size
229,39.50994061,35.79466074,size
229,60.22987053,61.79447517,size
229,19.89092148,53.49063197,size
229,15.38868343,37.69418838,size
229,51.68127404,63.55000847,size
229,30.53601277,49.74616136,size
229,45.96851144,42.16344834,size
229,36.89608732,50.9727413,size
229,33.83400687,8.674218243,size
229,61.33707118,48.689932,size
229,44.09870309,47.49021218,size
229,40.18759777,47.01076155,size
229,61.11154282,64.30424631,size
229,86.9899415,69.47768513,size
229,59.72884316,79.65606812,size
229,43.39129025,31.02008349,size
229,40.6742763,73.15595782,size
229,25.70581102,63.46304671,size
229,65.1238975,51.30059349,size
229,34.81027275,40.29478058,size
229,53.79222577,55.94083778,size
229,57.86397012,65.19271259,size
229,62.05708161,57.00576694,size
229,45.78238537,43.24182272,size
229,85.19863363,52.08998434,size
229,13.94371678,44.12847282,size
229,34.75063807,32.67185132,size
229,47.43462163,47.61165247,size
229,45.11955473,34.51381243,size
229,26.14497058,42.72427252,color
229,33.25160319,75.14015458,color
229,22.07737495,30.91909737,color
229,6.698715756,53.18680425,color
229,47.52349546,66.70327824,color
229,34.61091906,34.36499035,color
229,43.31683066,45.67930907,color
229,29.87152542,38.11878281,color
229,40.03044739,42.35337535,color
229,18.12155858,59.74018052,color
229,28.2585843,38.09784143,color
229,66.20007359,36.33950539,color
229,45.59601799,49.39124285,color
229,5.748943507,65.41352309,color
229,46.08403302,34.35339563,color
229,31.6519142,31.17081824,color
229,48.19201761,46.82061809,color
229,39.75646266,66.48138073,color
229,31.31839995,5.467589817,color
229,27.20775184,69.2829129,color
229,38.08609439,44.26971426,color
229,46.23944394,25.06567382,color
229,41.23534544,36.84466231,color
229,54.74634518,52.05556234,color
229,30.91679396,39.23071363,color
229,45.4117549,45.30301395,color
229,42.78151267,45.35635877,color
229,19.76386526,33.821901,color
229,45.05538509,62.12347448,color
229,31.52887933,43.96444986,color
229,37.93825383,72.8514379,pulse
229,54.27718179,45.55957326,pulse
229,72.53434077,48.53523922,pulse
229,33.50398181,32.65772892,pulse
229,35.06922652,10.23511166,pulse
229,51.6905107,46.6527038,pulse
229,29.78957544,53.26200903,pulse
229,38.68463791,35.35384681,pulse
229,15.8663894,39.60966972,pulse
229,29.38977069,52.48157951,pulse
229,63.12919952,26.91965362,pulse
229,42.3173896,50.29367527,pulse
229,55.01882008,36.92864306,pulse
229,57.05340796,45.75395572,pulse
229,23.13321855,23.49158442,pulse
229,62.6247472,15.73819631,pulse
229,26.15741849,44.25529402,pulse
229,34.7537734,63.03343218,pulse
229,33.99342425,63.67755525,pulse
229,50.51948776,35.39153925,pulse
229,44.71223105,61.851575,pulse
229,61.40663843,33.17498692,pulse
229,47.15324867,27.66338205,pulse
229,22.24351851,36.15198944,pulse
229,40.55707151,26.72754106,pulse
229,48.70424798,30.61781833,pulse
229,49.88277945,30.75198254,pulse
229,51.39185145,31.37728206,pulse
229,31.24904177,40.22459399,pulse
229,64.08025481,14.34236265,pulse
230,49.03892878,47.37419057,size
230,63.59698382,39.65253249,size
230,47.82213315,40.60387782,size
230,72.9542149,24.10338549,size
230,99.13708502,23.53130353,size
230,77.49824647,43.40218689,size
230,89.83349304,9.295145794,size
230,88.79810602,43.26953432,size
230,66.05418647,32.87898013,size
230,49.04712491,47.71613397,size
230,41.88695473,52.98121271,size
230,86.64020629,43.9251285,size
230,51.425702,33.86187946,size
230,75.87613081,14.30482855,size
230,31.19186145,9.582677886,size
230,56.17759953,46.55644526,size
230,72.3358186,41.69718515,size
230,39.40822782,29.50617654,size
230,87.04138902,24.60041521,size
230,84.73772182,14.54285697,size
230,64.03293156,56.0168637,size
230,58.11935033,35.62872526,size
230,60.16161002,46.30417179,size
230,58.28593411,40.6463273,size
230,71.2898604,53.13512464,size
230,56.67386314,34.49511748,size
230,55.90939751,32.55831066,size
230,78.14801274,12.39381877,size
230,53.54821917,12.36797911,size
230,70.83402121,35.14512763,size
230,37.39174741,33.50973958,color
230,26.9837063,41.58531646,color
230,59.77374973,56.37661142,color
230,52.28198229,19.57727752,color
230,23.22343782,35.79777672,color
230,43.94996248,76.44915578,color
230,51.67017609,37.11797748,color
230,49.01586145,18.00072638,color
230,37.75006203,40.16302859,color
230,39.78974892,38.85427652,color
230,42.41264942,49.45371508,color
230,71.75185861,52.60273251,color
230,67.43354709,38.07531198,color
230,49.95069821,31.1376696,color
230,30.16453435,29.54371663,color
230,41.18094267,12.1861243,color
230,49.6569844,47.99495218,color
230,68.47455492,46.39353895,color
230,53.41157777,7.462205965,color
230,50.91588318,40.88416397,color
230,34.6550638,55.99067006,color
230,41.42607332,44.24792064,color
230,44.14905611,30.28208049,color
230,65.24642992,59.94038799,color
230,25.05286927,42.05173286,color
230,75.06928926,56.68606401,color
230,49.30869009,50.42272789,color
230,39.03160268,37.92310807,color
230,43.67075616,36.35561513,color
230,34.24164378,43.32100442,color
230,77.93847836,53.67449494,pulse
230,70.99264547,62.91319798,pulse
230,69.84469902,62.83077595,pulse
230,54.63586653,43.68869492,pulse
230,33.51013712,56.46603274,pulse
230,64.09012698,53.97872034,pulse
230,62.89317913,58.83262954,pulse
230,72.01143152,42.2547566,pulse
230,71.78243942,49.35443106,pulse
230,64.60186235,42.90630988,pulse
230,56.7460116,71.71838581,pulse
230,57.46239406,30.89822317,pulse
230,55.59768426,53.7493506,pulse
230,76.27342324,41.8602429,pulse
230,61.62929462,14.60073584,pulse
230,56.36314937,42.11925449,pulse
230,43.40111859,55.28051437,pulse
230,30.41868516,63.75868158,pulse
230,83.52196011,35.92397894,pulse
230,88.28476386,53.53326231,pulse
230,75.81740715,76.05065938,pulse
230,50.25698857,22.89179046,pulse
230,53.88072236,59.12847991,pulse
230,71.98521237,69.79087989,pulse
230,62.27902188,54.2254342,pulse
230,43.55475565,54.14961631,pulse
230,59.40274553,50.73245469,pulse
230,65.83208897,54.8248728,pulse
230,66.28109001,32.46527192,pulse
230,62.40138107,67.91488183,pulse
231,4.356865018,65.81860357,size
231,23.65099328,52.96008574,size
231,63.76329788,42.81811008,size
231,23.25803875,10.45572717,size
231,32.14534164,47.77860182,size
231,23.88623958,58.45439234,size
231,29.10984704,31.48751364,size
231,35.79188759,68.82218033,size
231,55.41112749,35.79570191,size
231,6.865722657,64.79311045,size
231,46.36429651,64.8598821,size
231,36.64490576,53.1601375,size
231,8.057383398,65.50316539,size
231,6.29992945,32.35926084,size
231,17.14707008,74.4927368,size
231,47.34061692,63.30244095,size
231,16.00018644,13.87138116,size
231,54.36902283,18.80209021,size
231,9.561012501,32.55576467,size
231,36.52687925,49.57486679,size
231,35.04921484,24.96925033,size
231,51.84435853,48.29641544,size
231,48.99858842,51.37768116,size
231,41.10644299,47.13374682,size
231,14.19382198,45.54991655,size
231,37.87628724,51.16160874,size
231,30.08499134,74.19834429,size
231,29.1087742,51.57919164,size
231,27.53156181,71.72357333,size
231,0,29.71558274,size
231,43.8912229,25.20921285,color
231,37.12087696,60.70156692,color
231,53.24858675,35.95139078,color
231,55.11503394,44.90863328,color
231,40.21966686,35.39933634,color
231,43.56424328,63.0617043,color
231,45.01165229,11.15567532,color
231,59.37648063,46.29629542,color
231,44.04358064,16.43560264,color
231,86.96931452,48.6039846,color
